tax_id,superkingdom,phylum,class,order,family,genus,species,clade,clade1,clade10,clade11,clade12,clade13,clade2,clade3,clade4,clade5,clade6,clade7,clade8,clade9,forma specialis,forma specialis1,isolate,kingdom,no rank,no rank1,no rank2,no rank3,section,serogroup,serotype,species group,species subgroup,strain,subclass,subfamily,subgenus,suborder,subphylum,subspecies
1643826,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,,,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1643949,Bacteria,Thermotogae,Thermotogae,Petrotogales,Petrotogaceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1643950,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1643951,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1644061,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,,,Stenosarchaea group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1644131,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. 1_2014MBL_MicDiv,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Janthinobacterium,,,,,,,,,,,,,,
1646377,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rouxiella,Rouxiella badensis,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1646498,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TTH0-4,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Acinetobacter,,,,,,,,,,,,,,
1647391,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Streptococcus phage APCM01,Duplodnaviria,Heunggongvirae,,,,,,,,,,,,,,,,,unclassified Siphoviridae,,,,,,,,,,,,,,,
1647413,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Anabaena,Anabaena sp. WA102,Terrabacteria group,Cyanobacteria/Melainabacteria group,,,,,,,,,,,,,,,,,cellular organisms,unclassified Anabaena,,,,,,,,,,,,,,
1648404,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter atlanticus,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1648923,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paralicheniformis,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,Bacillus subtilis group,,,,,,,,
1649184,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CFMR 7,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Streptomyces,,,,,,,,,,,,,,
1649480,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctopirus,,PVC group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1649845,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,Yersinia pseudotuberculosis complex,,,,,,,,
1649877,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. CCOS 191,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Pseudomonas,,,,,,,,,,,,,,
1650658,Bacteria,Actinobacteria,Actinobacteria,,,,Actinobacteria bacterium IMCC26256,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Actinobacteria (class),,,,,,,,,,,,,,
1652133,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1652545,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YC-RL1,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Arthrobacter,,,,,,,,,,,,,,
1653476,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Caldimicrobium,Caldimicrobium thiodismutans,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1653478,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 1,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Rhodococcus,,,,,,,,,,,,,,
1653479,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 2,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Rhodococcus,,,,,,,,,,,,,,
1653480,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Alloactinosynnema,Alloactinosynnema sp. L-07,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Alloactinosynnema,,,,,,,,,,,,,,
1654388,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus schweitzeri,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1654883,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Salmonella phage 19,Duplodnaviria,Heunggongvirae,,,,,,,,,,,,,,,,,unclassified Myoviridae,,,,,,,,,,,,,,,
1655514,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1658665,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Mitsuaria,Mitsuaria sp. 7,,,,,,,,,,,,,,,,,,,cellular organisms,Burkholderiales genera incertae sedis,unclassified Mitsuaria,,,,,,,,,,,,,
1658671,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus,Arsenicicoccus sp. oral taxon 190,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Arsenicicoccus,,,,,,,,,,,,,,
1658672,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia sp. oral taxon 894,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Ottowia,,,,,,,,,,,,,,
1660043,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,Buchnera aphidicola,,,,,,,,,,,,,,,Buchnera aphidicola (Cinara piceae),,,,cellular organisms,,,,,,,,,,,,,,,
1660064,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. NCTC 13003,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Campylobacter,,,,,,,,,,,,,delta/epsilon subdivisions,
1660067,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter pinnipediorum,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,delta/epsilon subdivisions,Campylobacter pinnipediorum subsp. pinnipediorum
1660073,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM6137,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Campylobacter,,,,,,,,,,,,,delta/epsilon subdivisions,
1660074,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM8964,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Campylobacter,,,,,,,,,,,,,delta/epsilon subdivisions,
1660076,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM12175,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Campylobacter,,,,,,,,,,,,,delta/epsilon subdivisions,
1660080,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM16192,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Campylobacter,,,,,,,,,,,,,delta/epsilon subdivisions,
1660083,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum sp. Group II 'CF-1',,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,Leptospirillum sp. Group II,,,,,,,,
1660158,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,,,,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Nitrosomonadales,,,,,,,,,,,,,,
1661694,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tue 6075,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Streptomyces,,,,,,,,,,,,,,
1662285,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus sp. TWE2,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Methylophilus,,,,,,,,,,,,,,
1663591,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum sp. XM-1,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Magnetospirillum,,,,,,,,,,,,,,
1664069,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus glycinifermentans,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1664246,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Achromobacter phage phiAxp-2,Duplodnaviria,Heunggongvirae,,,,,,,,,,,,,,,,,unclassified Siphoviridae,,,,,,,,,,,,,,,
1667168,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter jinjuensis,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1670455,Archaea,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfodiicoccus,Sulfodiicoccus acidiphilus,TACK group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1670641,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus ciccensis,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1670800,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium oceanicum,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1670830,Bacteria,Actinobacteria,Nitriliruptoria,Egicoccales,Egicoccaceae,Egicoccus,Egicoccus halophilus,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1670831,Bacteria,Actinobacteria,Nitriliruptoria,Egibacterales,Egibacteraceae,Egibacter,Egibacter rhizosphaerae,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1671597,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Absiella,Absiella argi,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1671680,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter tanaceti,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1671721,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter sp. CP1,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Marinobacter,,,,,,,,,,,,,,
1671868,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tapetis,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,Vibrio tapetis subsp. tapetis
1673076,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium hydrophobicum,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1673428,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Cuniculiplasmataceae,Cuniculiplasma,Cuniculiplasma divulgatum,Diaforarchaea group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1674146,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella,Borrelia mayonii,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1675686,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1677857,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium saccincola,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1678028,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Massilia,,,,,,,,,,,,,,
1678128,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. 63ED37-2,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Limnohabitans,,,,,,,,,,,,,,
1678129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. 103DPR2,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Limnohabitans,,,,,,,,,,,,,,
1678728,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium kingsejongi,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1679002,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1679096,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,,Haloarculaceae archaeon HArcel1,Stenosarchaea group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Haloarculaceae,,,,,,,,,,,,,,
1679444,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia glycaniphila,PVC group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1679497,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter flavus,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1679721,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix,Herbinix luporum,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1682113,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. YC-RL4,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Mycobacterium,,,,,,,,,,,,,,
1685010,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium glaciei,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1686310,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1690221,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spongiicola,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1690815,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130630-07,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Pseudonocardia,,,,,,,,,,,,,,
1692041,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1695218,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 32O-W,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Paenibacillus,,,,,,,,,,,,,,
1697043,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Bordetella,,,,,,,,,,,,,,
1697053,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1698708,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Stompvirus,Dickeya virus BF25-12,Duplodnaviria,Heunggongvirae,,,,,,,,,,,,,,,Dickeya phage BF25/12,,,,,,,,,,,,,Corkvirinae,,,,
1699067,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Rickettsiales,,,,,,,,,,,,,,
1699621,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P11F6,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Psychrobacter,,,,,,,,,,,,,,
1699622,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P2G3,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Psychrobacter,,,,,,,,,,,,,,
1699623,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P11G3,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Psychrobacter,,,,,,,,,,,,,,
1699624,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P11G5,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Psychrobacter,,,,,,,,,,,,,,
1702221,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1702238,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. MF28,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Clostridium,,,,,,,,,,,,,,
1702250,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. IB20,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Pseudomonas,,,,,,,,,,,,,,
1702325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus,Chelatococcus sp. CO-6,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Chelatococcus,,,,,,,,,,,,,,
1703343,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Marinirhabdus,Marinirhabdus gelatinilytica,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1704044,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ERGS1:01,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Arthrobacter,,,,,,,,,,,,,,
1704307,Bacteria,Verrucomicrobia,Spartobacteria,,,Candidatus Xiphinematobacter,Candidatus Xiphinematobacter sp. Idaho Grape,PVC group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Candidatus Xiphinematobacter,,,,,,,,,,,,,,
1704499,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum,Methylovulum psychrotolerans,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1705310,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. IDO3,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Burkholderia,,,,,,,,,,,,,,
1705353,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Aurantimicrobium,,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1705394,Bacteria,Proteobacteria,Gammaproteobacteria,,,Candidatus Thioglobus,Candidatus Thioglobus autotrophicus,,,,,,,,,,,,,,,,,,,cellular organisms,Gammaproteobacteria incertae sedis,,,,,,,,,,,,,,
1705566,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. FJAT-18017,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Bacillus,,,,,,,,,,,,,,
1705617,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. oral taxon 323,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,unclassified Capnocytophaga,,,,,,,,,,,,,,
1706369,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1706371,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1706372,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1706375,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,,,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1707785,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. WG5,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Massilia,,,,,,,,,,,,,,
1709477,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. R3,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Pseudoalteromonas,,,,,,,,,,,,,,
1710541,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,,Salinibaculum,Salinibaculum litoreum,Stenosarchaea group,,,,,,,,,,,,,,,,,,cellular organisms,Halobacteriales incertae sedis,,,,,,,,,,,,,,
1712261,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Pyruvatibacter,Pyruvatibacter mobilis,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1712516,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus baekrokdamisoli,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1712654,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,Thermococcus piezophilus,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1712675,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter sp. H121,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Turicibacter,,,,,,,,,,,,,,
1714373,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. No. 7,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Microbacterium,,,,,,,,,,,,,,
1714848,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp. AD1,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,unclassified Aquimarina,,,,,,,,,,,,,,
1714849,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp. AD10,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,unclassified Aquimarina,,,,,,,,,,,,,,
1714860,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp. BL5,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,unclassified Aquimarina,,,,,,,,,,,,,,
1715806,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina flavescens,Stenosarchaea group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1715860,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. AntiMn-1,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Staphylococcus,,,,,,,,,,,,,,
1715989,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira inopinata,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1716143,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio indicus,,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,delta/epsilon subdivisions,
1717717,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Labilibaculum,Labilibaculum antarcticum,FCB group,Bacteroidetes/Chlorobi group,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1720083,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus jinshani,Terrabacteria group,,,,,,,,,,,,,,,,,,cellular organisms,,,,,,,,,,,,,,,
1720343,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. 1_2015MBL_MicDiv,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Pseudoalteromonas,,,,,,,,,,,,,,
1720344,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. AntiMn-1,,,,,,,,,,,,,,,,,,,cellular organisms,unclassified Psychrobacter,,,,,,,,,,,,,,
